date,w_000338.SZ,w_002027.SZ,w_002371.SZ,w_600009.SH,w_600029.SH,w_600183.SH,w_600406.SH,w_600900.SH,w_601989.SH,w_601998.SH,w_CASH
2023-12-12,0.511181263854009,6.207639862197221e-10,3.42663687300436e-10,4.223910986523839e-11,1.0153540768204539e-10,0.07805991792708106,1.9745720658178245e-10,0.4107588150428737,2.630270570560248e-10,1.6083497805913535e-09,0
2023-12-13,0.4504510239027995,1.5023288926853802e-09,1.1766888602973843e-09,8.958337375412914e-11,1.9945524152173615e-10,0.08792970061193463,4.433775283757471e-10,0.4566379926855467,5.747880811117757e-10,0.004981278813497208,0
2023-12-14,0.4098328124526837,8.043054572112311e-10,1.1868338092142706e-09,1.0508143563816411e-10,2.278375128492961e-10,0.086916379362984,5.351971146571589e-10,0.5032508027271623,1.1371881301987324e-09,1.4607265741496512e-09,0
2023-12-15,0.34574617235345306,2.9814104081788636e-11,3.514371020139646e-11,4.775264857397563e-12,9.151494150176634e-12,0.14596555639733283,2.4364587104068713e-11,0.5082882709969319,5.473130272085936e-11,9.43017775953203e-11,0
2023-12-18,0.32809148358478885,4.803721404125753e-11,5.362944270062564e-11,1.0415969693004987e-11,1.9638615071100802e-11,0.1327873358084299,6.955828014767854e-11,0.5391211799774331,1.4660445411422844e-10,2.814639818270079e-10,0
2023-12-19,0.38479323745823746,5.61323832210082e-10,5.616952170812716e-10,9.246746734622246e-11,1.7064107820594634e-10,0.1327528534592796,4.5815583107449974e-10,0.4824538968258315,1.2731897973760145e-09,9.139178176982765e-09,0
2023-12-20,0.3462647254610237,6.7556800540939674e-12,1.132401892585595e-11,1.5405860887179931e-12,2.9631896026909504e-12,0.1267821510436664,9.515255899487666e-12,0.5269531234151718,1.560652882597623e-11,3.2432877043732417e-11,0
2023-12-21,0.30393642618496863,2.2978231367849967e-10,2.5445570647530905e-10,4.979423891203781e-11,9.592245159703401e-11,0.14251274905351288,3.077415045754836e-10,0.5535508222037041,8.443933615601768e-10,7.757248578322013e-10,0
2023-12-22,0.2570995816709685,6.06962999796418e-11,7.19019541283477e-11,1.4853032558336995e-11,2.69357141779876e-11,0.1365609921046455,8.896004625318708e-11,0.6063394255242538,1.7869302714428504e-10,2.5809211782608386e-10,0
2023-12-25,0.25909583191290575,1.567735958424117e-10,3.0786205986938563e-10,5.4231124853973735e-11,9.230821589799808e-11,0.1533033802212586,3.615754741529115e-10,0.5876007846436203,1.4032178649383247e-09,8.462469834123414e-10,0
2023-12-26,0.2610476461020805,1.1459472875957816e-10,1.824072438630254e-10,4.163400242188707e-11,7.794101949486157e-11,0.13924363179323193,3.5171534214600256e-10,0.5997087195646996,1.2873024664639319e-09,4.843933570718366e-10,0
2023-12-27,0.2811307349945466,2.2904503371869184e-10,3.4947612884928904e-10,7.044792145599676e-11,1.247890453930424e-10,0.09384649847988205,7.042380360393667e-10,0.6250227629368827,1.1846151988122248e-09,9.260772535036306e-10,0
2023-12-28,0.2664117155604051,1.4387605489218895e-11,2.211282237378475e-11,4.187924078951543e-12,7.1641029435867025e-12,0.08416732449954381,4.458465623221977e-11,0.6494209597621531,4.9589905614290505e-11,3.58709337506622e-11,0
2023-12-29,0.2499995353310889,4.263499009143288e-11,9.04354086500594e-11,1.3832563590051165e-11,2.5643813674954802e-11,0.1038241973596942,7.921128109593119e-10,0.6461762660045033,2.1497657087312937e-10,1.2507749920396636e-10,0
2024-01-02,0.257572280875307,2.0972871651463465e-10,3.3120018222898595e-10,4.8527952424084766e-11,9.200237446398023e-11,0.10052428829148716,1.807308284552524e-09,0.6419034265974257,1.0371231760664401e-09,7.098893133997682e-10,0
2024-01-03,0.2748851134475607,1.308717897956278e-11,2.9655548761207427e-11,3.0397634521067494e-12,5.458275458283125e-12,0.11400090676981776,5.063556966986517e-10,0.6111139789043063,2.7331558049047245e-10,4.7403148725382293e-11,0
2024-01-04,0.2671542907716344,1.685569691115117e-11,4.811465961682579e-11,4.707719651561649e-12,8.859913968211297e-12,0.09465691715219554,2.1507435141423876e-10,0.6381887908590546,8.669378807404054e-10,5.656522756824769e-11,0
2024-01-05,0.2686614695259541,8.016638105428705e-12,2.8691452049620327e-11,1.895519053591472e-12,3.545056950411813e-12,0.08025000854385508,0.024497053067975328,0.6265914686186856,1.5417331039055662e-10,4.720784478791145e-11,0
2024-01-08,0.27930067645725953,2.88020569843159e-10,1.122360633409964e-09,7.676947905461867e-11,1.417260383423554e-10,0.06966778231261618,0.041702745551923145,0.6093287872886237,4.7256622267801116e-09,2.035038539376066e-09,0
2024-01-09,0.27953690447204477,2.1520211775393164e-10,4.189488152162601e-09,6.496543561319878e-11,1.1730264878852494e-10,0.057172574469804435,0.03441457797676991,0.6041959950031401,2.0333448604606776e-09,0.0246799414579376,0
2024-01-10,0.30447601353666365,1.3040538349983117e-10,7.86319793350914e-10,3.016773793840603e-11,5.623354348070083e-11,0.05362690627210041,0.013831928457686962,0.6093125627221851,5.210916581310129e-10,0.018752587487145773,0
2024-01-11,0.3139995537840825,7.177230711035448e-12,3.930335380037545e-11,1.8954358906319024e-12,3.410626269415845e-12,0.05337323810034495,2.9388995168223104e-11,0.5986617223896822,3.077447386295814e-11,0.03396548561394019,0
2024-01-12,0.3330603666969507,1.0277779403590383e-10,4.3020497889609385e-10,3.041315666282628e-11,5.436895770833695e-11,0.043129375507333215,4.385566286260979e-10,0.5868289901604375,4.756399030082182e-10,0.036981266103317235,0
2024-01-15,0.37507455244523275,3.806196238803668e-11,4.368976998180407e-10,1.2153166814971601e-11,2.331142539902464e-11,0.05823559815229382,1.2210870778627357e-10,0.5636186641375869,5.218226618359205e-10,0.0030711841105308686,0
