date,000338.SZ,002027.SZ,002371.SZ,600009.SH,600029.SH,600183.SH,600406.SH,600900.SH,601989.SH,601998.SH
2014-10-27,3.6256,1.9425,24.7741,13.4884,2.7288,3.7576,7.8068,5.4729,6.0198,2.9277
2014-10-28,3.7071,2.0602,25.141,13.8231,2.8147,3.8374,7.9884,5.5929,6.2975,2.974
2014-10-29,3.7773,2.1281,26.222,14.3715,2.9387,3.8853,8.2583,5.6777,6.3272,3.0797
2014-10-30,3.7811,2.0987,26.2022,14.4087,3.0437,3.8693,8.0571,5.7836,6.2677,3.1326
2014-10-31,3.8531,2.1078,25.3493,14.4645,3.015,3.8161,8.0963,5.833,6.1884,3.2317
2014-11-03,3.8322,2.1712,25.7361,14.9014,3.2154,3.8587,8.1503,5.833,6.238,3.2053
2014-11-04,3.9213,2.1055,25.6468,14.6783,3.3013,3.7629,8.0227,5.8754,6.3074,3.1656
2014-11-05,3.8948,2.1123,25.6667,14.4924,3.3013,3.7629,8.0473,5.9884,6.228,3.2317
2014-11-06,3.8607,2.1078,25.7857,14.418,3.244,3.7363,7.9442,5.8825,6.1487,3.1921
2014-11-07,3.8512,2.1168,25.5576,14.511,3.2822,3.7043,7.7823,5.8895,6.0793,3.2516
2014-11-10,3.9857,2.11,25.5873,15.0687,3.4539,3.7363,7.8461,5.9955,6.1785,3.4036
2014-11-11,3.9441,2.3206,24.4567,15.0315,3.4826,3.5393,8.0276,5.9813,6.0099,3.4829
2014-11-12,4.0786,2.3591,24.6551,15.7938,3.5493,3.6192,8.0178,6.0166,6.0198,3.4498
2014-11-13,4.0957,2.2821,24.6055,15.989,3.578,3.566,7.7774,6.2144,5.9008,3.4036
2014-11-14,4.1165,2.1757,24.2881,15.8496,3.473,3.5872,7.64,6.2779,5.99,3.3507
2014-11-17,3.9971,2.2119,24.7642,15.9054,3.349,3.6192,7.6989,6.285,5.9504,3.2714
2014-11-18,3.9137,2.1349,24.6947,15.4034,3.2822,3.6192,7.5615,6.0378,5.8611,3.2449
2014-11-19,3.9156,2.1644,25.0815,15.3197,3.3299,3.6245,7.5271,6.0449,5.7917,3.2648
2014-11-20,3.9061,2.1779,25.0914,15.3848,3.3108,3.5872,7.5664,6.1155,5.6826,3.2846
2014-11-21,3.9573,2.264,25.1014,15.5335,3.349,3.6032,7.6694,6.1649,5.7619,3.3639
2014-11-24,4.0578,2.2753,25.6667,15.7566,3.473,3.6618,7.6743,6.2144,6.0,3.3705
2014-11-25,4.071,2.2957,25.7658,16.2679,3.5493,3.7416,7.7578,6.2567,6.0099,3.4036
2014-11-26,4.0729,2.2527,25.5873,15.8496,3.5207,3.7416,7.9148,6.3062,6.0396,3.5159
2014-11-27,4.0691,2.2255,25.4386,15.7194,3.5875,3.7522,7.8657,6.2991,6.3371,3.6679
2014-11-28,4.1355,2.1847,26.0336,16.1563,3.9501,3.7735,7.7479,6.1932,6.2677,4.038
2014-12-01,4.2511,2.11,25.7559,16.0076,4.3413,3.7363,7.6891,6.285,6.228,4.157
2014-12-02,4.3724,2.1485,25.5873,16.1563,4.6275,3.7895,7.8068,6.3486,6.2776,4.4081
2014-12-03,4.3212,2.1508,25.3691,16.4538,4.5893,3.8055,7.954,6.4262,6.4165,4.2495
2014-12-04,4.4861,2.153,25.5774,16.8535,4.7134,3.9066,8.1503,6.5533,6.476,4.4742
2014-12-05,4.3572,2.0466,25.6369,16.333,4.6275,3.8693,7.9295,6.5251,7.1206,4.5535
2014-12-08,4.7476,1.9878,25.5377,16.7513,4.8088,3.8693,8.0325,6.7934,7.8346,4.5799
2014-12-09,4.6737,1.861,24.7741,17.0302,4.6752,3.9172,7.8068,6.5392,7.6264,4.1966
2014-12-10,4.9277,1.9244,24.8038,18.5733,4.8088,4.1142,8.2681,6.9912,8.39,4.2891
2014-12-11,4.9144,1.9651,24.8733,18.9265,5.2859,4.1354,8.3073,6.9135,8.3206,4.1768
2014-12-12,4.8633,1.9968,27.3626,18.4339,5.2191,4.0982,8.3613,6.8994,8.1818,4.1438
2014-12-15,4.9087,2.0036,28.3642,18.3874,5.0473,4.0609,8.4055,6.9135,8.271,4.0644
2014-12-16,4.9258,2.0195,29.0585,18.2944,5.1904,4.1674,8.2435,6.857,8.5784,4.309
2014-12-17,4.8216,1.947,28.4237,18.3688,5.3526,4.0769,8.0914,6.8641,8.4694,4.7385
2014-12-18,5.0376,1.9063,28.5229,18.0434,5.2668,4.029,8.1061,6.9841,9.2131,4.5733
2014-12-19,5.2651,1.8565,27.8386,18.6477,5.658,4.0184,7.9884,7.2313,9.7487,4.6791
2014-12-22,5.1229,1.6935,26.8964,18.2108,5.2763,3.9119,8.0963,7.7962,9.233,4.8972
2014-12-23,4.9069,1.7025,26.2617,17.6251,4.9519,3.8959,7.6155,7.2454,8.5189,4.6659
2014-12-24,4.8424,1.7546,26.3014,17.2254,4.618,3.9545,7.532,7.1889,8.6677,4.4544
2014-12-25,5.1153,1.7636,26.7179,17.7181,4.8756,4.0024,7.7136,7.2666,9.0545,4.613
2014-12-26,5.1684,1.7455,27.6303,18.406,5.0664,4.0024,7.6989,7.3019,9.1239,4.8443
2014-12-29,5.1873,1.6731,26.8568,18.2015,5.0187,4.0822,7.2523,7.3584,9.0842,4.8112
2014-12-30,5.0793,1.6301,25.8253,18.0899,4.9042,4.1088,7.0512,7.2313,8.8363,5.2937
2014-12-31,5.1722,1.6527,25.8848,18.2386,4.9233,4.2472,7.1395,7.5349,9.1338,5.3796
2015-01-05,5.5304,1.6686,24.8534,19.0846,5.3336,4.2951,7.3505,7.8951,9.3421,5.3928
2015-01-06,5.6763,1.7252,25.2005,18.6756,5.429,4.2312,7.6056,7.6762,9.5702,5.2408
2015-01-07,5.6631,1.7116,24.8237,18.7592,5.4862,4.1514,7.5271,7.881,9.4908,5.2276
2015-01-08,5.4811,1.7274,24.8435,18.5919,5.2286,4.1301,7.4094,7.6409,9.0743,4.9831
2015-01-09,5.4337,1.7048,24.6154,18.5454,5.2286,4.1301,7.4535,7.5491,8.7867,5.0227
2015-01-12,5.303,1.6753,23.3856,18.0899,5.3813,4.0237,7.64,7.5137,8.4198,4.9302
2015-01-13,5.3333,1.7591,23.1278,17.9784,5.3908,4.0503,7.7725,7.4502,8.5983,4.8972
2015-01-14,5.2518,1.7274,23.9013,17.56,5.2,3.9917,7.6106,7.5985,8.6875,5.0624
2015-01-15,5.4375,1.7274,23.6038,18.2015,5.2191,4.0875,7.586,7.7115,8.7867,5.2342
2015-01-16,5.428,1.7727,23.5542,18.1457,5.1714,4.1248,7.8215,7.7538,9.0148,5.2078
2015-01-19,4.886,1.7433,23.703,17.1045,4.6561,3.8321,7.5468,7.196,8.1123,4.6857
2015-01-20,4.9883,1.8384,24.0798,17.8668,4.7993,3.9917,7.7578,7.203,8.0528,4.5799
2015-01-21,5.1911,1.8633,24.5856,18.4246,4.9901,4.0663,7.9786,7.3937,8.4594,4.8311
2015-01-22,5.1968,1.861,25.1906,18.4339,4.9805,4.0822,7.9344,7.3301,9.0446,4.7716
2015-01-23,5.1286,1.8316,24.6253,19.0846,5.0187,4.0077,8.0571,7.3654,8.7867,4.798
2015-01-26,5.212,1.8497,24.6947,19.8004,5.1523,4.0875,8.0522,7.3372,9.1338,4.7848
2015-01-27,5.1855,1.8655,24.5956,19.5958,5.0282,4.2046,7.8608,7.2101,9.3718,4.6659
2015-01-28,5.0869,1.8451,25.2402,19.6516,4.9137,4.1833,7.8314,7.1183,9.0941,4.7253
2015-01-29,4.9751,1.8791,26.2022,19.1961,4.866,4.0875,8.0571,7.1607,8.876,4.6328
2015-01-30,4.9732,1.8316,25.4683,18.9544,4.7611,3.9864,7.8657,7.1889,8.5983,4.5932
2015-02-02,4.8993,1.827,24.3179,18.6384,4.6084,3.9917,7.6204,7.0265,8.5685,4.4147
2015-02-03,4.9978,1.9017,24.4071,18.8057,4.6657,4.0184,7.7381,7.1183,8.5784,4.5337
2015-02-04,5.0092,1.8655,24.4666,18.7871,4.5035,3.9598,7.6547,7.0689,8.6082,4.4412
2015-02-05,4.9258,1.8904,24.1989,18.7127,4.5512,3.9651,7.4339,6.8641,8.3603,4.4345
2015-02-06,4.8272,1.9448,24.3873,18.4432,4.2745,3.9066,7.3456,6.5745,8.0727,4.2759
2015-02-09,4.759,1.8678,24.4964,18.062,4.3031,3.8587,7.3848,6.5675,8.1222,4.342
2015-02-10,4.8462,1.8451,24.3873,18.8801,4.4271,3.9013,7.4633,6.6946,8.2512,4.461
2015-02-11,4.8955,1.8995,24.9526,18.9916,4.4558,3.9279,7.4633,6.8429,8.2809,4.4279
2015-02-12,4.9087,1.9153,24.9129,18.815,4.5416,3.9226,7.4928,6.8782,8.2115,4.4279
2015-02-13,4.9902,1.9176,26.4997,18.8522,4.513,3.9758,7.586,7.0124,8.5388,4.461
2015-02-16,5.0698,1.981,28.7213,19.633,4.5035,4.0556,7.694,6.97,8.7173,4.4412
2015-02-17,5.0983,1.99,28.1956,20.2094,4.8374,4.045,7.7087,7.0265,8.6578,4.461
2015-02-25,5.0414,2.0014,28.3642,19.6237,4.866,4.0609,7.7185,6.9841,8.5784,4.3751
2015-02-26,5.1457,2.0285,28.0072,19.9212,4.8756,4.1301,8.0129,7.1536,8.8859,4.4874
2015-02-27,5.0964,2.0829,27.2733,19.6144,4.9519,4.1354,8.0031,7.083,8.8859,4.4742
2015-03-02,5.14,2.1259,28.6518,19.6144,4.9328,4.1674,7.9589,7.1748,8.866,4.6592
2015-03-03,4.9789,2.1395,28.7213,19.0939,4.7325,4.1248,7.8559,6.9982,8.6975,4.4412
2015-03-04,5.0281,2.2866,29.2469,19.224,4.7325,4.2046,8.0129,7.0406,8.6578,4.4015
2015-03-05,4.941,2.2504,28.7114,19.2984,4.6084,4.2419,7.9001,6.8852,8.5289,4.3288
2015-03-06,4.9258,2.1553,27.908,19.382,4.6848,4.1461,8.0816,6.9347,8.5388,4.342
2015-03-09,4.9902,2.1621,27.9874,19.4192,4.7515,4.2046,8.116,7.1183,8.7173,4.6791
2015-03-10,4.9713,2.3794,28.1659,19.9956,4.9901,4.21,8.2141,7.09,8.5884,4.5403
2015-03-11,4.9846,2.6172,27.5609,20.3395,5.4862,4.375,8.0767,7.0618,8.5289,4.6064
2015-03-12,5.1115,2.6511,28.7609,21.1669,5.6007,4.2845,8.1994,7.1536,8.5586,4.798
2015-03-13,5.0869,2.8119,28.2155,21.8455,6.1637,4.3324,8.0963,7.2383,8.5784,4.7584
2015-03-16,5.1911,2.9907,28.5725,22.0314,6.7838,4.4814,8.2926,7.3584,8.7966,4.7914
2015-03-17,5.4299,2.9137,29.118,23.4908,7.4613,4.508,8.3956,7.3866,8.9751,4.8509
2015-03-18,5.4508,2.8843,29.6833,23.4537,7.7857,4.5719,8.5429,7.4149,9.0941,4.9633
2015-03-19,5.3731,2.8368,29.0882,22.868,7.6521,4.5506,8.5183,7.5985,9.2231,4.9104
2015-03-20,5.4034,2.8436,29.1874,22.5984,7.509,4.5825,8.9305,7.6479,9.3222,4.9566
2015-03-23,5.502,2.9409,28.87,23.1562,7.6139,4.6624,8.9698,7.9163,9.3123,4.9699
2015-03-24,5.3864,2.8436,30.7544,23.4816,8.1196,4.9232,8.8863,7.9092,9.2429,4.8972
2015-03-25,5.6953,2.882,30.2387,22.5241,7.8715,4.8912,8.695,7.6479,9.4115,4.7782
2015-03-26,5.7616,2.7281,29.6734,22.1058,7.6903,4.9125,8.8176,7.662,10.3536,4.7782
2015-03-27,5.7692,2.7666,30.6453,22.1522,7.4326,4.8433,9.7009,7.5773,10.1553,4.8179
2015-03-30,6.1028,2.753,30.4668,22.8215,7.8334,4.8593,10.2063,7.7609,10.2743,4.9302
2015-03-31,5.9284,2.7734,30.3577,22.4404,7.5567,4.7794,10.1768,7.6903,9.9569,4.8641
2015-04-01,6.0364,2.83,30.4469,22.7844,7.7857,4.8965,11.1926,7.6903,10.0264,4.8972
2015-04-02,6.027,2.9183,30.3577,22.9238,7.757,5.003,11.6096,7.5561,9.9272,4.8575
2015-04-03,6.1103,2.8888,31.1213,24.0672,7.9479,5.0296,11.7569,7.662,10.1255,4.8839
2015-04-07,6.2714,2.95,32.1825,24.0858,8.7398,5.3702,11.4772,7.9021,10.2743,5.0293
2015-04-08,6.2316,2.787,31.5379,23.5094,9.0356,5.2265,11.0944,7.9728,10.1652,5.1813
2015-04-09,6.1331,2.6896,30.5957,22.7844,9.1691,5.1201,11.3398,7.8951,9.9074,5.0822
2015-04-10,6.2373,2.7779,31.2701,23.1004,9.2646,5.2904,11.3398,7.9657,10.1057,5.1813
2015-04-13,6.6334,2.873,31.4585,23.3886,9.4268,5.4234,11.4526,8.1987,10.2346,5.2871
2015-04-14,6.5898,3.0224,30.7445,24.0579,9.1405,5.2904,11.487,8.3823,11.2363,5.1946
2015-04-15,6.2961,2.839,29.7924,24.1416,8.8925,5.0402,10.5596,8.1846,10.79,5.2408
2015-04-16,6.351,2.7688,30.2585,25.0526,8.7398,5.1573,10.7166,8.6436,11.7817,5.4721
2015-04-17,6.5519,2.7236,29.8221,24.9782,9.484,5.1999,10.854,8.8131,12.9619,5.4655
2015-04-20,6.3776,2.5719,29.2568,23.8069,9.9706,5.0349,10.9865,8.6648,13.904,5.2408
2015-04-21,6.5444,2.7055,30.1692,24.4948,10.066,5.1627,11.2318,9.0815,13.428,5.3069
2015-04-22,6.6638,2.8254,30.8337,25.034,10.3046,5.3223,11.9973,9.3639,14.152,5.4127
2015-04-23,6.5538,2.8028,31.2304,25.1176,10.0565,5.4394,11.8452,9.1521,14.0627,5.3201
2015-04-24,6.3738,2.9319,31.4585,24.9224,10.3332,5.5352,11.6882,8.8979,13.9635,5.2144
2015-04-27,6.4553,2.9568,32.3511,25.3686,10.6194,5.466,12.1249,9.2439,15.2032,5.3598
2015-04-28,6.1994,2.7598,32.1329,24.3461,10.1519,5.3436,11.3741,9.0744,15.0643,5.4589
2015-04-29,6.0914,2.8164,34.1164,25.9822,10.066,5.5565,11.276,9.1097,14.4197,5.3532
2015-04-30,5.972,3.0971,36.2685,25.6847,10.2855,5.4288,11.4919,9.3286,14.4396,5.2342
2015-05-04,6.0232,3.0971,36.1991,26.6608,10.1996,5.4926,11.6931,9.943,15.8875,5.254
2015-05-05,5.6934,3.0971,35.6834,25.3036,9.5222,5.2478,10.8932,8.9967,15.8875,4.9633
2015-05-06,5.6138,3.0971,33.6007,25.099,8.9974,5.1201,10.535,8.8414,14.6677,4.8641
2015-05-07,5.7237,3.0971,33.7098,24.3554,8.4058,4.9657,10.2603,8.46,13.2197,4.8179
2015-05-08,5.7521,3.0971,35.2569,24.7644,8.9974,5.168,10.5399,8.5448,13.6164,4.8707
2015-05-11,5.9019,3.0971,36.2487,25.3314,9.1119,5.3436,11.065,8.7849,13.9536,4.9897
2015-05-12,5.8772,3.0971,36.5958,26.8281,9.1691,5.3436,10.9767,9.0815,14.9949,5.1417
2015-05-13,5.8829,3.0971,37.2008,26.0193,8.8638,5.5884,10.8687,8.7919,14.4098,5.0359
2015-05-14,5.7863,3.0971,36.695,25.2757,8.9211,5.6523,11.0748,8.8343,14.0429,5.0227
2015-05-15,5.6157,3.0971,36.4966,25.3129,8.549,5.4714,10.6381,8.5871,14.2115,4.8575
2015-05-18,5.6252,3.0971,37.29,25.8334,8.3677,5.7375,10.5596,8.4812,13.8941,4.7914
2015-05-19,5.8962,3.0971,38.9562,26.4841,8.8829,5.8173,11.1042,8.8272,14.3305,4.9368
2015-05-20,5.9208,3.0971,39.8488,28.3898,9.1882,5.8918,11.0601,8.8837,15.0048,4.9038
2015-05-21,6.044,3.0971,43.8356,31.2251,9.3791,5.977,11.4183,8.9967,15.2924,4.9038
2015-05-22,6.1956,3.0971,44.1828,30.6952,9.4936,5.9823,11.9237,9.3004,15.3619,5.0624
2015-05-25,6.3093,3.0971,47.2076,31.1879,10.2569,6.3336,12.6352,9.5687,16.899,5.1681
2015-05-26,6.3567,3.0971,49.1812,31.4947,10.4858,6.5252,12.9345,9.7947,18.585,5.2078
2015-05-27,6.2316,3.0971,50.3614,31.1414,10.5049,6.9297,12.6254,9.6817,18.6445,5.1747
2015-05-28,5.8905,3.0971,47.5349,28.4084,9.4554,6.2351,12.0464,9.2086,17.1172,4.9368
2015-05-29,5.8374,3.0971,47.9018,27.8785,9.484,6.425,13.2534,9.3145,17.5238,4.8839
2015-06-01,6.1047,3.0971,49.4688,29.5518,9.8657,6.8971,14.2495,9.7876,18.2379,5.0954
2015-06-02,6.7149,3.0971,51.8986,29.6541,9.8943,7.2661,14.4074,9.9501,18.1387,5.1153
2015-06-03,6.7036,3.0971,57.0855,29.0963,9.9134,7.1522,14.4518,9.943,17.5932,5.2144
2015-06-04,6.5823,3.0971,53.5846,29.3845,9.9038,7.087,14.2939,10.2043,17.5437,5.3598
2015-06-05,6.7111,3.0971,56.2227,29.9329,10.2091,7.277,14.2841,10.1549,18.2974,5.2871
2015-06-08,6.7434,3.0971,55.9053,31.569,11.2301,7.0762,13.8795,10.2396,18.6445,5.6109
2015-06-09,6.8874,3.0971,54.2987,32.5265,12.022,7.2064,14.1065,10.6351,19.3982,5.6109
2015-06-10,6.7547,3.0971,54.9929,33.3817,12.2128,7.494,14.368,10.3667,18.4263,5.492
2015-06-11,6.7055,3.0971,56.3119,34.9435,11.9552,7.3855,13.9782,10.1972,17.9304,5.406
2015-06-12,6.7907,3.0971,59.1087,34.8784,11.8502,7.646,14.1706,10.402,17.6726,5.5911
2015-06-15,6.967,3.0971,53.1978,37.3976,12.3941,7.684,14.1459,10.402,17.6726,5.34
2015-06-16,6.6107,3.0971,51.5713,33.6606,12.9857,7.1413,12.8039,10.402,17.6726,5.5316
2015-06-17,6.6562,3.0971,51.7697,32.6659,13.062,7.2878,12.9272,10.402,17.6726,5.644
2015-06-18,6.2904,3.0971,49.4688,31.6527,14.102,6.9622,12.2611,10.402,17.6726,5.2937
2015-06-19,5.8526,3.0971,47.7531,29.7005,13.2051,6.2676,11.5457,10.402,17.6726,4.917
2015-06-23,6.1501,3.0971,46.5828,31.1228,14.5218,6.2514,11.7578,10.402,17.6726,5.0954
2015-06-24,6.2733,3.0971,46.315,31.8758,15.2469,6.3707,12.3154,10.402,17.6726,5.2474
2015-06-25,6.008,3.0971,44.4307,29.3287,14.5695,6.2134,11.7134,10.402,17.4842,5.0624
2015-06-26,5.5095,3.0971,39.9876,26.7909,13.1097,5.5947,10.5441,10.402,15.7387,4.7385
2015-06-29,5.4697,3.0971,35.9908,26.8653,13.7012,5.1226,9.4931,10.402,14.1619,4.798
2015-06-30,6.0004,3.0971,37.6867,29.4681,13.873,5.5296,10.2086,10.402,14.6776,5.0954
2015-07-01,5.6858,3.0971,33.9181,26.9396,12.4895,5.0358,9.2908,10.402,13.2098,4.8773
2015-07-02,5.2707,3.0971,30.5263,25.7962,11.2396,4.5366,8.3632,10.402,11.8908,5.3664
2015-07-03,4.7439,3.0971,27.4717,25.1083,10.1137,4.0807,7.5294,10.402,10.7007,5.0426
2015-07-06,4.6624,3.0971,24.7245,25.7869,10.171,4.0645,7.7563,10.402,10.4429,5.4655
2015-07-07,4.3193,3.0971,22.255,24.8016,9.36,3.6575,6.9817,10.402,9.4016,6.0141
2015-07-08,3.8872,3.0971,22.1162,22.3196,8.4249,3.3916,6.36,10.402,8.4594,6.2123
2015-07-09,4.2757,3.0971,24.3278,24.5506,9.2646,3.7334,6.9965,10.402,9.3024,6.4701
2015-07-10,4.7041,3.0971,26.7576,27.0047,10.1901,4.1079,7.6971,10.402,10.2346,6.4635
2015-07-13,5.1741,3.0971,29.4353,29.6819,11.211,4.5203,8.4668,10.402,11.2561,6.0801
2015-07-14,4.9732,3.0971,30.5362,27.9343,10.982,4.6831,8.4915,10.402,11.4247,6.589
2015-07-15,4.4766,3.0971,27.4816,25.1455,9.8847,4.2164,7.934,10.402,10.5718,6.7939
2015-07-16,4.4653,3.0971,27.6403,26.0565,10.8675,4.504,8.1165,10.402,11.633,6.5295
2015-07-17,4.6965,3.0971,29.5742,27.3951,11.4113,4.8188,8.5803,10.402,12.7933,6.4767
2015-07-20,4.6548,3.0971,29.4552,27.3951,11.688,4.7916,8.5063,10.402,13.1801,6.5956
2015-07-21,4.723,3.0971,29.8816,27.8228,12.8616,4.8459,9.2217,10.402,13.0908,6.2982
2015-07-22,4.7173,3.0971,31.637,27.5253,12.5945,4.8622,9.0935,10.402,13.8346,6.1859
2015-07-23,4.8159,3.0971,32.3809,28.2783,13.6154,5.0141,9.3007,10.402,14.0329,6.2255
2015-07-24,4.7799,3.0971,32.3313,27.6461,13.1479,4.7862,9.0836,10.402,14.0329,6.0868
2015-07-27,4.3023,3.0971,29.0981,24.8852,11.8312,4.3087,8.1757,10.402,12.6346,5.492
2015-07-28,4.2018,3.0971,26.9361,25.4802,12.0983,4.3195,7.855,10.402,12.5652,5.4193
2015-07-29,4.397,3.0971,28.8105,26.4934,12.9189,4.5637,8.4323,10.402,13.8247,5.3598
2015-07-30,4.27,3.0971,28.9395,25.7777,11.8979,4.4172,8.1017,10.402,14.38,5.2673
2015-07-31,4.2568,3.0971,28.8601,26.2703,11.1537,4.4226,8.2596,10.402,13.1801,5.0227
2015-08-03,4.1317,3.0971,27.3725,27.9715,10.7339,4.3358,8.3385,10.402,11.9106,5.0954
2015-08-04,4.361,3.0971,29.832,28.5943,11.8121,4.6722,8.9997,10.402,13.1007,5.1483
2015-08-05,4.3402,3.0971,28.7609,27.6461,11.4877,4.618,8.9405,10.402,13.428,5.0293
2015-08-06,4.3079,3.0971,27.7692,28.4084,11.3154,4.6885,9.0392,10.402,13.7652,5.0293
2015-08-07,4.4008,3.0971,28.7411,28.6315,11.8227,4.7862,9.9421,10.402,14.1718,5.0492
2015-08-10,4.5865,3.0971,31.6172,29.7005,12.7226,5.0195,10.3418,10.402,15.59,5.2078
2015-08-11,4.6245,3.0971,32.718,29.1242,11.8323,4.9924,10.1444,10.402,15.9866,5.1483
2015-08-12,4.8614,3.0971,32.1131,28.269,11.1047,4.8133,9.7694,10.402,16.0561,5.0359
2015-08-13,4.8538,3.0971,33.2437,29.7284,11.2962,5.0033,10.0753,10.402,16.542,5.0426
2015-08-14,4.8405,3.0971,33.3825,29.84,11.1813,4.9598,10.1493,10.402,16.3238,5.0227
2015-08-17,4.9239,3.0971,34.3644,30.5929,12.2631,5.1443,10.0211,10.402,16.2346,4.9302
2015-08-18,4.5051,3.0971,30.9329,27.5346,11.0377,4.6451,9.0194,10.402,14.6141,5.0227
2015-08-19,4.6377,3.0971,32.8271,27.6275,11.1047,5.1118,9.0787,10.402,14.7632,4.8906
2015-08-20,4.5386,3.0971,31.5577,26.1601,10.3772,5.5568,8.4668,10.402,13.4311,4.6857
2015-08-21,4.1305,3.0971,30.3477,24.5327,9.439,5.0033,7.8994,10.402,13.5305,4.4874
2015-08-24,3.7186,3.0971,27.313,22.1999,8.4913,4.504,7.11,10.402,12.1784,4.038
2015-08-25,3.3486,3.0971,24.5856,22.6514,7.6393,4.0536,6.3995,10.402,10.9656,3.6349
2015-08-26,3.135,3.0971,22.1261,23.5544,6.9596,4.1242,6.1429,10.402,9.872,3.734
2015-08-27,3.3067,3.0971,23.2765,25.6145,7.2564,4.5366,6.6511,10.402,10.8562,4.1107
2015-08-28,3.5355,3.0971,25.0914,26.5834,7.8403,4.9327,7.1396,10.402,11.9398,4.2098
2015-08-31,3.5927,3.0971,23.3063,25.6427,7.7255,4.6777,7.855,10.402,12.3275,4.2297
2015-09-01,3.6385,3.0971,20.9757,23.7802,7.7733,4.9761,7.3715,10.402,11.741,4.2429
2015-09-02,3.8139,3.4073,18.883,25.1818,7.8308,4.6017,7.2531,10.402,11.3135,4.1173
2015-09-07,3.6995,3.7491,19.0021,24.2599,7.5531,4.3358,6.957,10.402,10.6772,3.8662
2015-09-08,3.7605,4.125,19.8351,25.9155,7.7446,4.4118,7.1445,10.402,10.9158,4.1371
2015-09-09,3.8254,4.537,21.3228,26.2542,7.9265,4.4552,7.4307,10.402,10.727,4.2165
2015-09-10,3.6728,4.9898,20.4599,25.6804,7.8308,4.2924,7.4751,10.402,10.9457,4.1239
2015-09-11,3.6423,5.4879,20.7277,26.7809,7.8882,4.2598,7.3961,10.402,10.7667,4.0777
2015-09-14,3.3601,6.0358,18.6549,24.956,7.5723,4.0265,7.4652,10.402,10.6772,4.0446
2015-09-15,3.1961,5.4313,16.7904,24.8526,6.816,3.6303,7.0113,10.402,9.6135,4.0578
2015-09-16,3.463,5.7505,18.4665,26.7057,7.3521,3.9939,7.5146,10.402,10.5778,4.1239
2015-09-17,3.3486,6.3256,17.9012,25.6051,7.1128,4.2001,7.2333,10.402,10.2199,4.0248
2015-09-18,3.3677,6.4772,18.2979,25.7086,7.2181,4.2273,7.1445,10.402,10.2895,3.9984
2015-09-21,3.444,6.1127,19.2897,26.3764,7.4287,4.2978,7.5195,10.402,10.6772,3.9984
2015-09-22,3.4935,6.1761,19.6368,26.621,7.7733,4.3466,7.5935,10.402,10.5878,4.0248
2015-09-23,3.3868,6.7942,19.1905,25.6804,7.4766,4.2273,7.4159,10.402,10.2696,3.9323
2015-09-24,3.4096,6.4523,19.736,26.5552,7.5053,4.2707,7.3616,10.402,10.3691,3.9587
2015-09-25,3.2609,5.8297,18.6054,26.4987,7.1894,4.0102,7.0508,10.402,10.1503,3.9719
2015-09-28,3.3105,6.0448,19.2103,26.5552,7.2564,4.097,7.1544,10.402,10.0808,3.9389
2015-09-29,3.2113,5.7098,18.8235,26.0378,7.0458,3.9668,7.0064,10.402,9.693,3.8794
2015-09-30,3.2456,5.2977,19.1211,26.0754,7.1702,3.9776,7.0014,10.402,9.9515,3.8794
2015-10-08,3.3715,5.4788,19.1211,26.9503,7.3521,4.1676,7.3419,10.402,10.2597,3.9521
2015-10-09,3.4058,5.8705,19.1211,26.875,7.534,4.2218,7.8797,10.402,10.3691,3.9719
2015-10-12,3.5775,6.1897,19.1211,26.875,8.0127,4.3955,7.8747,10.402,11.403,4.0843
2015-10-13,3.5546,6.1399,19.1211,27.637,8.1084,4.4063,8.2596,10.402,11.3831,4.0843
2015-10-14,3.4935,6.0833,19.1211,26.9785,7.8882,4.2761,8.0672,10.402,11.0153,4.1107
2015-10-15,3.5736,6.6923,19.1211,27.383,8.118,4.4497,8.2004,10.402,11.3334,4.157
2015-10-16,3.627,7.3625,19.1211,28.7375,8.3669,4.4986,8.3385,10.402,11.4527,4.1834
2015-10-19,3.6042,7.5956,19.1211,28.5306,8.5392,4.5854,8.1412,10.402,11.2638,4.1702
2015-10-20,3.6543,7.3693,19.1211,28.4741,8.5392,4.5854,8.2793,10.402,11.5919,4.1702
2015-10-21,3.396,6.6335,19.1211,27.2513,7.802,4.249,7.9389,10.402,10.7468,4.3552
2015-10-22,3.4731,6.9957,19.1211,27.7122,8.587,4.4063,8.0228,10.402,11.0053,4.2958
2015-10-23,3.5155,6.9119,19.1211,27.9192,8.5009,4.5149,8.3237,10.402,11.065,4.2891
2015-10-26,3.581,6.6606,19.1211,27.7122,8.3286,4.5908,8.5112,10.402,11.0351,4.2627
2015-10-27,3.5502,7.1066,19.1211,27.6464,8.2615,4.58,8.3089,10.402,11.9498,4.2297
2015-10-28,3.4808,6.5497,19.1211,28.0414,8.1084,4.542,8.2103,10.402,11.1942,4.2495
2015-10-29,3.4924,6.9459,19.1211,28.4365,8.0892,4.5637,8.2596,10.402,11.1843,4.2032
2015-10-30,3.4654,7.1655,19.1211,28.4271,8.0988,4.5257,8.383,10.402,10.9954,4.2297
2015-11-02,3.4191,7.5368,19.1211,29.1608,7.8403,4.3955,8.0573,10.402,10.4386,4.157
2015-11-03,3.4307,7.324,19.1211,28.8128,7.7542,4.4118,7.8303,10.402,10.4088,4.1371
